AUSBWI,4257
BWIJAN,4249
BHMMDW,4233
JANBWI,4227
SANSFO,4227
SFOSAN,4223
SATHRL,4182
BHMSDF,4174
LASCMH,4173
SDFBHM,4165
CMHLAS,4144
MCORSW,4133
RSWMCO,4131
CMHBNA,4111
BNACMH,4075
HOUMAF,4064
MAFHOU,4044
STLLAS,3959
LASSTL,3943
PVDPHX,3921
PHXPVD,3921
SANBWI,3920
BWISAN,3896
HOUTPA,3890
TPAHOU,3889
STLOKC,3886
OKCSTL,3875
RDUPHX,3817
PHXRDU,3814
DTWPHX,3777
PHXDTW,3772
PHXIND,3743
INDPHX,3739
AMAABQ,3725
ABQAMA,3718
BUFMDW,3716
BHMMCO,3713
MCOPIT,3701
MDWBUF,3700
AUSMAF,3698
PITMCO,3694
MAFAUS,3682
MCOBHM,3667
BDLTPA,3626
TPABDL,3621
DENMCI,3517
LAXBWI,3506
MCIDEN,3503
MDWABQ,3498
ABQMDW,3497
BWILAX,3497
CMHMCO,3457
MCOCMH,3453
SFOLAS,3361
LASSFO,3357
BNAPVD,3268
FLLBNA,3264
BNAFLL,3263
PVDBNA,3259
SATMCO,3253
MCOSAT,3253
RNOSLC,3242
SLCRNO,3234
SANAUS,3228
TPAMCI,3217
TPASTL,3214
AUSSAN,3214
BWIDTW,3206
DTWBWI,3206
STLTPA,3199
SANMCI,3199
MCISAN,3195
MCITPA,3181
MCIIND,3160
BDLPHL,3159
PHLBDL,3156
MSYFLL,3145
BNASAT,3144
FLLMSY,3142
SATBNA,3130
INDMCI,3127
GEGLAS,2999
LASGEG,2992
OAKBOI,2989
BOIOAK,2983
MDWRSW,2914
RSWMDW,2913
MSYPHX,2899
PHXMSY,2896
OAKGEG,2844
GEGOAK,2838
CMHSTL,2823
STLCMH,2809
ABQLBB,2779
LBBABQ,2776
MAFABQ,2771
ABQSEA,2755
PHXPHL,2748
SEAABQ,2743
PHLPHX,2730
LASPHL,2706
PHLLAS,2706
DENOAK,2666
OAKDEN,2665
MDWSLC,2658
PHLHOU,2653
BNAISP,2642
ISPBNA,2639
MCOIND,2624
SLCMDW,2615
INDMCO,2612
CMHPHL,2608
PHLCMH,2603
ABQSLC,2592
SLCABQ,2583
HOUPHL,2573
BWIDEN,2558
DENBWI,2556
ALBMDW,2545
LASPIT,2530
MDWALB,2526
PITLAS,2525
PHLJAX,2519
JAXPHL,2516
MCOSDF,2503
SDFMCO,2503
STLABQ,2486
TPASDF,2484
SDFTPA,2481
INDTPA,2475
TPAIND,2468
ABQSTL,2466
MDWPDX,2432
TPALAS,2424
BUFLAS,2422
LASBUF,2421
LASTPA,2421
BDLBNA,2421
