LAXPDX,20309
DFWCVG,20166
DFWMEM,20157
CAKATL,20145
CLTPHL,20143
ATLMKE,20132
MEMDFW,20110
LBBDFW,19958
DFWHOU,19956
DFWLBB,19950
MKEATL,19934
HOUDFW,19917
ROCORD,19845
PDXSFO,19808
HOUSAT,19738
TPAJFK,19710
JFKTPA,19709
DFWMIA,19701
SFOPDX,19697
MIADFW,19695
ATLSFO,19686
DENCOS,19684
ORDROC,19629
BTRDFW,19626
DFWBTR,19544
OAKPDX,19510
TPAFLL,19497
COSDEN,19484
FLLTPA,19406
MCOBOS,19384
BOSMCO,19380
PDXOAK,19370
LGAIAH,19358
IAHLGA,19308
CVGATL,19265
CLTIAH,19173
PBIJFK,19158
CVGEWR,19153
JFKPBI,19139
EWRCVG,19126
IAHCLT,19122
STLPHX,19115
SFOATL,19115
LASPDX,19103
PHLPVD,19077
MCOMDW,19067
SLCORD,19067
PDXLAS,19063
MDWMCO,19033
HPNORD,18997
PVDPHL,18965
CLTBOS,18964
DTWIAH,18952
DFWABQ,18951
CLTMIA,18938
IAHDTW,18931
ATLGSO,18919
BOSCLT,18911
MIACLT,18909
BURSJC,18907
DFWBNA,18885
GSOATL,18876
ABQDFW,18870
BNADFW,18860
SJCBUR,18832
SLCOAK,18803
ORDSLC,18801
OAKSLC,18796
CLTIAD,18780
DENMDW,18779
MDWDEN,18771
ORDSNA,18751
TPABWI,18747
CLTMCO,18732
AUSHOU,18696
BWITPA,18688
HOUAUS,18687
MCOCLT,18675
JFKIAD,18639
IADJFK,18634
ATLSTL,18555
PHXSTL,18548
DFWMSY,18538
ORDHPN,18492
MSYDFW,18442
DFWELP,18441
STLATL,18439
SUNSLC,18424
ELPDFW,18383
AMADFW,18352
DCACLT,18352
TPADFW,18351
DFWTPA,18349
BNADTW,18348
ATLGPT,18324
IAHMSP,18294
DFWAMA,18290
MSPIAH,18288
JFKRDU,18273
DTWDCA,18243
HOUHRL,18240
BDLBWI,18238
DFWSGF,18220
SGFDFW,18216
CLTDCA,18206
DFWTUS,18191
HRLHOU,18165
SFOEWR,18163
MIAIAH,18140
IAHMIA,18139
ATLSRQ,18138
GPTATL,18132
SLCSUN,18131
SRQATL,18125
BWIBDL,18114
SFOSBA,18098
DTWBNA,18098
PIAORD,18081
RDUJFK,18075
JFKBUF,18068
ORDPIA,18058
BUFJFK,18049
IAHDCA,18034
DCADTW,18003
ATLCVG,17977
DCAIAH,17949
IADSFO,17917
IADCLT,17908
ONTSJC,17902
IADDEN,17892
SJCONT,17827
SLCATL,17789
VPSATL,17779
MCOLGA,17759
BWIISP,17746
ATLVPS,17745
ABQDEN,17687
DENABQ,17684
ISPBWI,17665
SFOHNL,17642
HNLSFO,17635
SBASFO,17594
TUSDFW,17555
LGAMCO,17551
SEASNA,17542
DENIAD,17535
DENPHL,17523
SNASEA,17512
ATLSAT,17506
MEMIAH,17502
CLEBWI,17480
MIAEWR,17477
EWRMIA,17466
SATATL,17437
IAHMEM,17428
JANDFW,17415
ORDRDU,17413
DFWJAN,17403
ORDPDX,17387
BHMATL,17377
ATLBHM,17370
IAHLFT,17369
LFTIAH,17366
BWICLE,17362
RNOPHX,17355
DTWSTL,17354
STLDTW,17338
BNABWI,17335
EWRSFO,17331
PHLDEN,17327
PHXRNO,17306
SNAORD,17287
ORDAUS,17280
ATLSLC,17274
DTWMCO,17264
MCODTW,17263
SNADEN,17261
BWIDFW,17194
DTWIAD,17187
DFWBWI,17185
IADDTW,17165
BWIBNA,17154
AUSORD,17147
SMFSFO,17095
LAXPHL,17087
SFOSMF,17070
GRBORD,17060
ORDGRB,17040
BWIMDW,17006
TPACLT,17005
SLCPDX,17000
FWAORD,16991
RDUORD,16978
LASMSP,16974
CLTTPA,16973
ORDFWA,16970
MSPLAS,16966
ATLORF,16949
DCAMIA,16949
EWRDCA,16937
MIADCA,16937
MDWBWI,16906
DTWPHL,16902
DCAEWR,16899
SFOIAD,16875
ORFATL,16871
PHLDTW,16777
LAXBOS,16749
EWRPHX,16675
MDWBNA,16632
PDXORD,16604
PDXSLC,16594
SEASAN,16545
DFWRDU,16544
SANSEA,16543
CRPDFW,16543
SJCPDX,16531
RDUDFW,16513
BNAMDW,16499
DFWCRP,16497
PDXSJC,16464
CVGDTW,16440
PHXEWR,16437
DFWFLL,16431
FLLDFW,16431
MSPMKE,16398
DTWDEN,16394
PHXPHL,16385
BNAATL,16384
DENSJC,16361
ATLBNA,16342
RDUDCA,16337
DENDTW,16288
PHLPHX,16285
DTWBWI,16226
PVDORD,16202
CLTFLL,16201
ATLFNT,16197
ORDPVD,16190
MKEORD,16178
ATLROC,16176
SYRORD,16161
MYRATL,16133
BWIDTW,16133
DALLBB,16121
ORDSYR,16114
BWIFLL,16113
PHLLAX,16108
ATLPFN,16100
ATLMYR,16097
LBBDAL,16096
DENSMF,16096
ICTORD,16093
FLLBWI,16081
SJCDEN,16081
SMFDEN,16069
EWRLAS,16068
ORDMKE,16055
ORDICT,16053
CVGLGA,16051
AGSATL,16038
LASEWR,16030
IAHLAS,16030
FNTATL,16025
SJUMIA,16016
MIASJU,16010
ROCATL,15985
LASPHL,15964
PFNATL,15963
ACVSFO,15962
ATLICT,15954
ORDTPA,15950
PHLLAS,15943
DENSNA,15932
ATLCAE,15930
PHXMDW,15923
CLTPIT,15921
DALAMA,15909
AMADAL,15902
MRYSFO,15893
MDWPHX,15892
CAEATL,15888
LASIAH,15883
PITCLT,15873
DCARDU,15862
BURSFO,15849
SFOACV,15848
DTWCVG,15839
SFOMRY,15829
ATLAGS,15825
DTWBOS,15823
IDASLC,15803
SLCIDA,15789
PHXBWI,15780
ICTATL,15765
SFOIAH,15745
BOSLAX,15735
IAHSFO,15732
LGACVG,15722
BWIPHX,15694
PHLMHT,15683
ATLHSV,15681
ICTDFW,15675
HSVATL,15674
GRRDTW,15673
BOSDTW,15670
DFWICT,15663
MHTPHL,15658
FLLCLT,15647
FATSFO,15644
DTWIND,15611
TPAORD,15607
DTWGRR,15593
SFOFAT,15561
ATLSDF,15546
DENLGA,15541
DAYORD,15517
SFOBOS,15509
LAXMDW,15507
MDWLAX,15502
ORDDAY,15500
SDFATL,15499
SMFSNA,15488
GSPATL,15488
SFOMFR,15484
ATLGSP,15476
SNASMF,15459
LGADEN,15447
MFRSFO,15446
GRKDFW,15437
MSPMEM,15430
DFWGRK,15412
BOSSFO,15357
ATLTLH,15330
TLHATL,15299
SJCDFW,15294
PITMCO,15266
MCOPIT,15261
MEMMSP,15224
IAHPHL,15220
BOSFLL,15190
INDDTW,15187
FLLBOS,15179
RNOSLC,15170
PHLIAH,15166
OMADEN,15129
SLCRNO,15129
DFWSJC,15119
AUSPHX,15111
PHXAUS,15107
MKEMSP,15100
ABIDFW,15067
DFWABI,15064
IAHSLC,15041
MCIIAH,15016
SJCORD,14991
DTWCLT,14985
MSPLGA,14984
SLCIAH,14969
IAHMCI,14956
IAHBTR,14952
BTRIAH,14952
TULDAL,14951
DALTUL,14947
PDXSMF,14935
DCAJFK,14930
DENEWR,14928
LGAMSP,14884
EWRPIT,14883
CLTDTW,14879
SMFPDX,14867
IAHCRP,14864
CRPIAH,14864
JFKDCA,14857
DALABQ,14843
ATLDAB,14819
SLCSGU,14816
DENOMA,14812
OKCORD,14811
SGUSLC,14810
ATLTYS,14776
DTWMEM,14745
PITEWR,14741
TYSATL,14716
DABATL,14714
ORDSJC,14709
COSDFW,14658
MCOSTL,14655
ORDOKC,14654
DFWCOS,14651
ATLMGM,14632
STLMCO,14629
MGMATL,14613
MCOSJU,14603
OKCIAH,14603
SJUMCO,14591
IAHOKC,14589
CLTRDU,14570
ATLJAN,14564
JANATL,14554
MEMDTW,14546
EWRTPA,14541
TPAEWR,14537
EWRDEN,14537
ATLBDL,14533
MSPSLC,14524
BDLATL,14522
MCIPHX,14486
SDFORD,14466
ORDSDF,14463
ORDXNA,14444
XNAORD,14435
DALLIT,14432
PHXMCI,14425
FLLMCO,14423
MCOIAH,14415
BWIBUF,14402
IAHMCO,14395
BUFBWI,14391
BOSBGR,14387
BGRBOS,14384
SFOBUR,14383
MDTORD,14379
JFKLGB,14356
LAXMSP,14348
PBIEWR,14345
ORDALB,14337
ALBORD,14330
LGBJFK,14324
SANATL,14320
BWIALB,14318
EWRPBI,14305
ALBBWI,14298
RDUCLT,14283
ATLMOB,14249
ORDMDT,14247
JAXCLT,14200
CLTJAX,14198
BZNSLC,14144
SLCMSP,14136
SLCBZN,14131
PHXTUS,14126
MSPLAX,14074
MIAPHL,14072
ABQDAL,14072
MSPCLE,14061
PHLMIA,14057
MOBATL,14027
SFOPHL,14024
DFWCLE,13992
IAHBNA,13983
CLEDFW,13983
BNAIAH,13983
TULORD,13983
OGGLAX,13950
MCOFLL,13945
LAXOGG,13937
IAHMFE,13936
MFEIAH,13935
DENBOS,13931
SGFORD,13927
CVGIAH,13923
ABQSLC,13911
IAHCVG,13908
CLEMSP,13900
CMIORD,13897
PHXSAT,13888
ORDCMI,13883
MCIMSP,13880
TUSPHX,13873
ATLBTR,13867
LITDAL,13866
MSPMCI,13865
DCAMSP,13853
TYSORD,13847
ORDTYS,13845
BTRATL,13843
MCISTL,13830
SLCABQ,13808
RNOSFO,13797
ORDSAT,13794
SFORNO,13787
BWIDEN,13780
STLMCI,13771
IADCLE,13758
ACTDFW,13753
ABQLAX,13752
CLEIAD,13749
DFWACT,13738
SEAMSP,13730
LASABQ,13685
SLCBIL,13680
SEAPDX,13672
ORDTUL,13667
BILSLC,13661
PDXSEA,13650
MSPDCA,13610
AZOORD,13604
JFKATL,13585
ORDAZO,13584
PITDFW,13582
ATLSAN,13580
DENMCO,13572
ATLAUS,13560
EUGSFO,13555
DFWPIT,13554
SFOEUG,13551
DENOAK,13542
MIAJFK,13541
ABQLAS,13541
JFKMIA,13534
MCODEN,13530
LAXMIA,13524
SPSDFW,13521
MIALAX,13520
MSPSEA,13515
PHLMDW,13507
ORDSGF,13499
MDWPHL,13488
DFWSPS,13488
IAHTUL,13477
TULIAH,13462
OAKDEN,13449
AUSATL,13392
EWRSJU,13380
SJUEWR,13378
MLIORD,13374
DENBWI,13324
CMHMDW,13318
PHLSFO,13317
MDWCMH,13286
ORDRIC,13280
SEAATL,13275
BOSCVG,13273
ATLGNV,13269
RICORD,13254
SATPHX,13233
CMHLGA,13228
ATLJFK,13226
DENSTL,13214
GEGSLC,13202
SANSLC,13189
SLCSAN,13170
CLDLAX,13169
MSOSLC,13156
LAXCLD,13147
LAXABQ,13132
STLDEN,13122
SLCGEG,13116
PHLMSP,13084
DFWIAD,13063
IADDFW,13061
IAHSAN,13017
SANIAH,13011
ATLCHA,12999
LGACMH,12996
CHAATL,12991
CVGMSP,12983
MLBATL,12967
ATLMLB,12950
SEAIAH,12949
MSPPHL,12948
IAHSEA,12933
ATLLEX,12920
MCOMIA,12911
MDWDFW,12888
SLCMSO,12886
ROCJFK,12885
DFWMDW,12879
FLLORD,12863
ORDFLL,12861
JFKROC,12852
GNVATL,12840
CLEIAH,12833
LAWDFW,12831
IAHCLE,12830
DFWLAW,12810
SATORD,12809
DFWHSV,12809
ATLAVL,12801
LEXATL,12793
TUSLAS,12789
INDDFW,12781
DFWIND,12778
ORDMLI,12777
LGAPIT,12770
DTWLAS,12759
LASDTW,12755
DFWONT,12749
BOSDEN,12731
HSVDFW,12726
AVLATL,12674
ONTDFW,12663
ONTLAX,12656
MKEDTW,12651
LAXONT,12639
CVGDCA,12619
CLTMYR,12614
MYRCLT,12613
JAXFLL,12590
FLLJAX,12586
BOSMIA,12545
DALMAF,12544
MIABOS,12541
MCILAS,12540
TYRDFW,12536
LASTUS,12531
DFWTYR,12522
LASMCI,12519
SATDEN,12464
IAHABQ,12446
ABQIAH,12446
EWRCLE,12426
SNASLC,12415
SLCSNA,12408
CVGSLC,12399
CLEEWR,12387
MIAMCO,12374
MDWOMA,12373
SLCTWF,12373
SLCCVG,12365
OMAMDW,12363
BWIRDU,12341
LGAMDW,12328
MDWLGA,12311
JFKRSW,12311
RSWJFK,12305
ATLLIT,12300
RDUBWI,12298
DTWCMH,12297
TWFSLC,12288
MSPCVG,12284
DALELP,12282
LEXCVG,12274
LITATL,12274
MSPFAR,12234
FARMSP,12230
BHMIAH,12226
ATLSEA,12221
ELPDAL,12216
IAHBHM,12210
CVGLEX,12180
DENGJT,12174
GJTDEN,12142
SLCFCA,12142
RAPDEN,12090
HOUBNA,12088
DENRAP,12087
ATLCMH,12068
BNAHOU,12052
EWRSEA,12049
CVGPHL,12046
SEAEWR,12033
SFOMSP,12016
MAFDAL,11998
PHLCVG,11962
DENCLT,11955
MCOMSP,11944
MSPMCO,11939
FCASLC,11934
CLTDEN,11934
ORDEVV,11916
EVVORD,11916
MDWTPA,11912
STLHOU,11875
LAXDTW,11865
MSPSTL,11856
TPAMDW,11835
DSMDFW,11833
DFWDSM,11824
FSMDFW,11795
JACSLC,11794
DFWFSM,11792
MCOBDL,11784
SFORDD,11783
SFOBOI,11780
BDLMCO,11777
HOUSTL,11763
RDUCVG,11739
SLCJAC,11738
CRPHOU,11736
HOUCRP,11734
RDDSFO,11732
LGAPBI,11731
CMHDFW,11729
DFWCMH,11722
CVGBOS,11712
MAFDFW,11710
DFWMAF,11706
ATLSHV,11705
LGBOAK,11683
OAKLGB,11675
OKCDEN,11670
PITLGA,11665
CLESTL,11657
TVCORD,11652
ORDTVC,11643
PITIAH,11642
IAHTPA,11613
TPAIAH,11612
STLMSP,11609
RSTORD,11605
ORDRST,11598
PHLBDL,11594
SMXLAX,11580
INDMSP,11577
CVGCLE,11565
MSPSFO,11548
LAXSMX,11544
LAXMCO,11523
MCOLAX,11522
BDLPHL,11516
SJCRNO,11515
DENSAT,11503
PBILGA,11497
MTJDEN,11493
DENMTJ,11491
DCACVG,11482
ORDORF,11481
DENAUS,11480
IAHPIT,11478
ORFORD,11447
BOISFO,11443
RNOSJC,11441
ATLILM,11431
IAHOMA,11420
OMAIAH,11415
BWIORF,11414
CLEBNA,11407
ORFBWI,11402
PVDMCO,11395
MCOPVD,11389
SHVATL,11389
BNACLE,11379
FLLIAH,11369
IAHFLL,11368
DENOKC,11360
ILMATL,11358
DTWMKE,11347
AUSDEN,11344
STLCLE,11329
IAHIND,11300
OMAPHX,11275
DALMSY,11271
PBICLT,11254
PHLPBI,11254
PHXOMA,11253
DFWPDX,11245
PBIPHL,11245
CLTPBI,11205
MSPIND,11202
RDUIAD,11197
RDUIAH,11190
BOIDEN,11187
IAHRDU,11181
MSYDAL,11175
PDXDFW,11104
SLCPSC,11096
MCODCA,11090
BWIIAH,11076
PHXHOU,11076
OKCDAL,11075
PSCSLC,11075
DCAMCO,11070
SEARNO,11052
DALOKC,11041
ATLXNA,11040
CLEDTW,11034
ATLFAY,11015
EWRSTL,11002
STLEWR,11000
CVGBNA,10987
PIHSLC,10986
BOSMSP,10976
RNOSEA,10961
CMHEWR,10954
SLCONT,10947
OAKJFK,10944
SLCPIH,10940
JFKOAK,10937
SDFMDW,10926
IAHBWI,10924
EWRMDW,10915
MDWEWR,10910
SNALAX,10908
STLLAX,10907
DTWMBS,10902
LAXSTL,10902
ONTSLC,10888
DTWLAN,10882
DTWCLE,10880
EWRBUF,10876
FAYATL,10874
MBSDTW,10870
MSPOMA,10858
MDWSDF,10857
JFKPHX,10850
OMAMSP,10848
DENBOI,10844
PHXJFK,10843
CVGRDU,10843
LANDTW,10840
IAHSNA,10837
LAXSNA,10828
EWRCMH,10826
MSPBOS,10822
SMFDFW,10820
DFWSMF,10815
XNAATL,10810
CMHDTW,10804
ASEDEN,10789
IAHBOS,10785
DENASE,10758
IADRDU,10758
TUSSLC,10751
MDWFLL,10744
CLTMSP,10718
FLLMDW,10716
BROIAH,10702
IAHBRO,10701
BUFEWR,10701
INDIAH,10700
TPAIAD,10692
BWISTL,10686
MSPCLT,10670
SDFDFW,10667
ORFCLT,10662
DFWSDF,10659
BNACVG,10646
DFWPNS,10641
RNOLAX,10633
JAXIAH,10612
STLBWI,10610
HOUPHX,10607
PNSDFW,10605
CVGPIT,10591
IAHJAX,10587
ATLDHN,10583
PITCVG,10575
MCOIND,10573
DHNATL,10570
INDMCO,10561
CMHCVG,10553
LGAIAD,10535
IADCAE,10523
ATLTRI,10505
SLCTUS,10501
LAXRNO,10500
IADLGA,10500
SJTDFW,10500
IAHGPT,10499
EKOSLC,10499
MIATPA,10498
GPTIAH,10497
TPAMIA,10495
SNAIAH,10493
DFWSJT,10485
STLIAH,10483
SBPSFO,10479
TRIATL,10459
LGASTL,10458
STLLGA,10456
SFOSBP,10444
LASCLE,10441
SLCGTF,10434
SLCEKO,10431
RNOOAK,10421
SLCSMF,10420
BOSIAH,10418
MDWOAK,10417
DRODEN,10412
IAHLIT,10411
GTFSLC,10401
SMFSLC,10399
DENDRO,10398
ORDGSP,10395
CLTORF,10390
LITIAH,10381
BMIORD,10370
ORDBMI,10357
OAKMDW,10356
GRRCVG,10356
CVGGRR,10355
SLCGJT,10352
CSGATL,10347
ATLCSG,10342
GJTSLC,10339
DTWLAX,10334
LASBWI,10323
JAXDFW,10318
BWILAS,10312
ELPIAH,10299
IADTPA,10299
IAHELP,10299
BDLCLT,10294
RDMPDX,10286
CLTBNA,10282
PDXRDM,10278
ATLMLI,10268
CLELAS,10264
MCIDAL,10261
BNAMCO,10257
HOUMDW,10253
MCOBNA,10252
CLTBDL,10250
GSPORD,10250
MSNDTW,10241
DTWMSN,10239
DALMCI,10235
IAHCOS,10233
COSIAH,10231
SJUPHL,10217
CLLDFW,10213
CLECVG,10212
PHLSJU,10211
TPALGA,10210
LGATPA,10208
OAKDFW,10204
DFWCLL,10203
MLIATL,10199
BUFDTW,10185
DFWOAK,10177
CVGCLT,10175
MDWHOU,10168
BNACLT,10165
IAHSTL,10155
DTWBUF,10140
RDUBNA,10136
BNARDU,10131
CLTCVG,10118
SANJFK,10118
BOSTPA,10117
TPABOS,10114
BDLIAD,10113
JFKSAN,10103
SLCHLN,10099
HLNSLC,10064
CHSCLT,10062
CLTCHS,10061
ATLHPN,10057
MSPFSD,10042
FSDMSP,10038
EWRIND,10021
INDEWR,10005
ATLPVD,9996
HPNATL,9977
CMHATL,9957
RICEWR,9949
MKECVG,9944
EWRRIC,9943
CVGMKE,9933
DAYCVG,9928
PVDATL,9928
ATLCRW,9919
CVGMCI,9917
BWISDF,9916
MCICVG,9916
CVGDAY,9903
SDFCVG,9902
SDFBWI,9892
