BZNDEN,337
ORDEGE,334
EGEORD,334
IADTUS,331
TUSIAD,331
ORDAUS,316
GUCDEN,313
DENGUC,313
MDWIAD,306
IADMDW,306
MIAMCO,304
MCOMIA,302
AUSORD,286
KOADEN,280
DENKOA,280
PBIIAD,276
IADPBI,276
OGGDEN,270
DENOGG,270
DENMSO,235
MSODEN,235
DENMTJ,175
MTJDEN,175
IAHIAD,125
IADIAH,125
ORDRAP,114
RAPORD,114
GRRDEN,113
DENGRR,110
JFKSEA,95
SEAJFK,95
BZNORD,89
ORDBZN,89
BOISFO,81
SANHNL,81
HNLSAN,81
SFOBOI,80
SNALAX,72
SEAHNL,71
HNLSEA,71
JFKSJU,61
SJUJFK,61
DENLIH,47
LIHDEN,47
JFKORD,35
ORDJFK,35
CIDORD,22
ORDCID,21
MFRSFO,18
JACLAX,18
SANLAX,18
LAXJAC,18
SFOMFR,17
SFOEGE,16
EGESFO,16
LAXSAN,15
SYRORD,13
HPNORD,12
ORDSYR,12
ORDHPN,11
LAXTUS,10
TUSLAX,9
SLCLAX,9
LAXSLC,8
SJCLAX,5
LAXSJC,5
BUFIAD,4
OGGLIH,2
LIHOGG,2
CVGIAD,1
ABQLAX,1
IADCLT,1
LAXGEG,1
GEGLAX,1
PBITPA,1
IADSAT,1
SFOABQ,1
IADATL,1
