CHSPHL,545
ABEPHL,524
PHLABE,523
CLELAS,499
LASCLE,499
RDUDCA,494
BOSFLL,450
FLLBOS,449
MKEPIT,444
PITMKE,439
PHLMKE,434
MKEPHL,433
DCABNA,427
CHSDCA,419
LASABQ,413
ABQLAS,413
SJUPIT,398
PITSJU,397
LASRDU,386
RDULAS,386
PITSNA,361
SNAPIT,361
DCACMH,357
LASOGG,354
OGGLAS,354
LASIAD,352
IADLAS,352
MIAPHX,351
PHXMIA,350
DCACHS,343
PWMPIT,331
PITPWM,325
DTWDCA,321
DCADTW,320
ORFPIT,318
PITORF,317
LGABUF,287
FLLEYW,285
EYWFLL,285
DCARDU,280
MSPPIT,280
AVPPHL,277
PHLAVP,276
PITMSP,274
BUFLGA,269
IADSJU,265
SJUIAD,265
CLTSTX,239
STXCLT,239
PDXCLT,226
CLTPDX,226
LASELP,223
STXPHL,223
STTSTX,223
CLTTUS,208
SMFPHL,207
TUSCLT,207
PHLSMF,207
LASPBI,181
PBILAS,181
CLEDCA,167
DCACLE,167
SJULGA,154
LGASJU,154
MEMPHX,150
PHXMEM,150
FLLBDL,136
MCOBUF,136
BUFMCO,136
BDLFLL,135
BWIFLL,128
FLLBWI,128
BWIMCO,127
MCOBWI,127
MCOPVD,123
PVDMCO,123
LGBPHX,123
PHXLGB,123
SLCLAS,112
SJUFLL,111
FLLSJU,111
MCOBDL,106
BDLMCO,106
CMHMCO,102
MCOCMH,102
ELPLAS,101
FLLEWR,101
EWRFLL,101
LASSLC,97
STTLGA,95
MCOFLL,95
LGASTT,95
FLLMCO,95
ALBMCO,93
MCOALB,93
MDTPHL,91
PHLMDT,91
SNAPHL,91
PHLSNA,90
MDTMCO,82
MCOMDT,82
DCAORF,77
ORFDCA,77
SYRMCO,76
MCOSYR,76
SMFCLT,76
CLTSMF,76
CLTEGE,72
EGECLT,72
PHLEGE,71
EGEPHL,71
FCAPHX,67
PHXFCA,67
PITMYR,62
MYRPIT,62
STLPIT,61
CLTJFK,59
JFKCLT,58
MIABWI,43
MYRPHL,43
BWIMIA,43
PHLMYR,42
BNALAS,42
LASBNA,42
SDFCLT,39
CLTSDF,39
CMHPIT,38
PITCMH,38
BURLAS,30
RDUMCO,27
MCORDU,27
PITSTL,26
SRQDCA,24
DCASRQ,24
PVDFLL,23
FLLPVD,23
DABCLT,23
CLTDAB,23
RSWCMH,17
CMHRSW,17
MCOBOS,13
BOSMCO,13
PITDTW,12
DTWPIT,11
AGSCLT,10
CLTAGS,10
SDFPIT,9
PITSDF,9
MYRDCA,7
SDFPHL,7
ABEPIT,7
DCAMYR,7
PHLSDF,7
AVPPIT,7
SATELP,6
PITABE,6
PITAVP,6
BTVPIT,4
PITBTV,3
MIAFLL,1
FLLMIA,1
CVGCLT,1
ABILAX,1
PHLIAD,1
BGRPHL,1
CLTCVG,1
CLEDTW,1
